ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192001574,Hphs Engineering And Green Technology Academy,2000-01,2000,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2001-02,2001,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2002-03,2002,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2003-04,2003,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2004-05,2004,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2005-06,2005,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2006-07,2006,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2007-08,2007,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2008-09,2008,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2009-10,2009,378.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2010-11,2010,395.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2011-12,2011,433.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2012-13,2012,438.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2013-14,2013,414.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2014-15,2014,373.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2015-16,2015,304.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2016-17,2016,346.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2017-18,2017,344.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2018-19,2018,370.0,False,False
090192001574,Hphs Engineering And Green Technology Academy,2019-20,2019,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2020-21,2020,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2021-22,2021,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2022-23,2022,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2023-24,2023,,False,False
090192001574,Hphs Engineering And Green Technology Academy,2024-25,2024,,False,False
090192001575,Hphs Freshmen Academy,1986-87,1986,,False,False
090192001575,Hphs Freshmen Academy,1987-88,1987,,False,False
090192001575,Hphs Freshmen Academy,1988-89,1988,,False,False
090192001575,Hphs Freshmen Academy,1989-90,1989,,False,False
090192001575,Hphs Freshmen Academy,1990-91,1990,,False,False
090192001575,Hphs Freshmen Academy,1991-92,1991,,False,False
090192001575,Hphs Freshmen Academy,1992-93,1992,,False,False
090192001575,Hphs Freshmen Academy,1993-94,1993,,False,False
090192001575,Hphs Freshmen Academy,1994-95,1994,,False,False
090192001575,Hphs Freshmen Academy,1995-96,1995,,False,False
090192001575,Hphs Freshmen Academy,1996-97,1996,,False,False
090192001575,Hphs Freshmen Academy,1997-98,1997,,False,False
090192001575,Hphs Freshmen Academy,1998-99,1998,,False,False
090192001575,Hphs Freshmen Academy,1999-00,1999,,False,False
090192001575,Hphs Freshmen Academy,2000-01,2000,,False,False
090192001575,Hphs Freshmen Academy,2001-02,2001,,False,False
090192001575,Hphs Freshmen Academy,2002-03,2002,,False,False
090192001575,Hphs Freshmen Academy,2003-04,2003,,False,False
090192001575,Hphs Freshmen Academy,2004-05,2004,,False,False
090192001575,Hphs Freshmen Academy,2005-06,2005,,False,False
090192001575,Hphs Freshmen Academy,2006-07,2006,,False,False
090192001575,Hphs Freshmen Academy,2007-08,2007,,False,False
090192001575,Hphs Freshmen Academy,2008-09,2008,,False,False
090192001575,Hphs Freshmen Academy,2009-10,2009,373.0,False,False
090192001575,Hphs Freshmen Academy,2010-11,2010,320.0,False,False
090192001575,Hphs Freshmen Academy,2011-12,2011,221.0,False,False
090192001575,Hphs Freshmen Academy,2012-13,2012,,False,False
090192001575,Hphs Freshmen Academy,2013-14,2013,,False,False
090192001575,Hphs Freshmen Academy,2014-15,2014,,False,False
090192001575,Hphs Freshmen Academy,2015-16,2015,,False,False
090192001575,Hphs Freshmen Academy,2016-17,2016,,False,False
090192001575,Hphs Freshmen Academy,2017-18,2017,,False,False
090192001575,Hphs Freshmen Academy,2018-19,2018,,False,False
090192001575,Hphs Freshmen Academy,2019-20,2019,,False,False
090192001575,Hphs Freshmen Academy,2020-21,2020,,False,False
090192001575,Hphs Freshmen Academy,2021-22,2021,,False,False
090192001575,Hphs Freshmen Academy,2022-23,2022,,False,False
090192001575,Hphs Freshmen Academy,2023-24,2023,,False,False
090192001575,Hphs Freshmen Academy,2024-25,2024,,False,False
090192001576,Hphs Law And Government Academy,1986-87,1986,,False,False
090192001576,Hphs Law And Government Academy,1987-88,1987,,False,False
090192001576,Hphs Law And Government Academy,1988-89,1988,,False,False
090192001576,Hphs Law And Government Academy,1989-90,1989,,False,False
090192001576,Hphs Law And Government Academy,1990-91,1990,,False,False
090192001576,Hphs Law And Government Academy,1991-92,1991,,False,False
090192001576,Hphs Law And Government Academy,1992-93,1992,,False,False
090192001576,Hphs Law And Government Academy,1993-94,1993,,False,False
090192001576,Hphs Law And Government Academy,1994-95,1994,,False,False
090192001576,Hphs Law And Government Academy,1995-96,1995,,False,False
090192001576,Hphs Law And Government Academy,1996-97,1996,,False,False
090192001576,Hphs Law And Government Academy,1997-98,1997,,False,False
090192001576,Hphs Law And Government Academy,1998-99,1998,,False,False
090192001576,Hphs Law And Government Academy,1999-00,1999,,False,False
090192001576,Hphs Law And Government Academy,2000-01,2000,,False,False
090192001576,Hphs Law And Government Academy,2001-02,2001,,False,False
090192001576,Hphs Law And Government Academy,2002-03,2002,,False,False
090192001576,Hphs Law And Government Academy,2003-04,2003,,False,False
090192001576,Hphs Law And Government Academy,2004-05,2004,,False,False
090192001576,Hphs Law And Government Academy,2005-06,2005,,False,False
090192001576,Hphs Law And Government Academy,2006-07,2006,,False,False
090192001576,Hphs Law And Government Academy,2007-08,2007,,False,False
090192001576,Hphs Law And Government Academy,2008-09,2008,,False,False
090192001576,Hphs Law And Government Academy,2009-10,2009,371.0,False,False
090192001576,Hphs Law And Government Academy,2010-11,2010,386.0,False,False
090192001576,Hphs Law And Government Academy,2011-12,2011,397.0,False,False
090192001576,Hphs Law And Government Academy,2012-13,2012,533.0,False,False
090192001576,Hphs Law And Government Academy,2013-14,2013,481.0,False,False
090192001576,Hphs Law And Government Academy,2014-15,2014,388.0,False,False
090192001576,Hphs Law And Government Academy,2015-16,2015,367.0,False,False
090192001576,Hphs Law And Government Academy,2016-17,2016,314.0,False,False
090192001576,Hphs Law And Government Academy,2017-18,2017,360.0,False,False
090192001576,Hphs Law And Government Academy,2018-19,2018,324.0,False,False
090192001576,Hphs Law And Government Academy,2019-20,2019,,False,False
090192001576,Hphs Law And Government Academy,2020-21,2020,,False,False
090192001576,Hphs Law And Government Academy,2021-22,2021,,False,False
090192001576,Hphs Law And Government Academy,2022-23,2022,,False,False
090192001576,Hphs Law And Government Academy,2023-24,2023,,False,False
090192001576,Hphs Law And Government Academy,2024-25,2024,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1986-87,1986,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1987-88,1987,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1988-89,1988,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1989-90,1989,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1990-91,1990,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1991-92,1991,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1992-93,1992,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1993-94,1993,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1994-95,1994,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1995-96,1995,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1996-97,1996,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1997-98,1997,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1998-99,1998,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,1999-00,1999,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2000-01,2000,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2001-02,2001,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2002-03,2002,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2003-04,2003,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2004-05,2004,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2005-06,2005,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2006-07,2006,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2007-08,2007,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2008-09,2008,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2009-10,2009,394.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2010-11,2010,387.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2011-12,2011,378.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2012-13,2012,489.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2013-14,2013,458.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2014-15,2014,394.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2015-16,2015,362.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2016-17,2016,383.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2017-18,2017,371.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2018-19,2018,344.0,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2019-20,2019,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2020-21,2020,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2021-22,2021,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2022-23,2022,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2023-24,2023,,False,False
090192001559,Hphs Nursing And Health Sciences Academy,2024-25,2024,,False,False
090192001562,Journalism And Media Academy,1986-87,1986,,False,False
090192001562,Journalism And Media Academy,1987-88,1987,,False,False
090192001562,Journalism And Media Academy,1988-89,1988,,False,False
090192001562,Journalism And Media Academy,1989-90,1989,,False,False
090192001562,Journalism And Media Academy,1990-91,1990,,False,False
090192001562,Journalism And Media Academy,1991-92,1991,,False,False
090192001562,Journalism And Media Academy,1992-93,1992,,False,False
090192001562,Journalism And Media Academy,1993-94,1993,,False,False
090192001562,Journalism And Media Academy,1994-95,1994,,False,False
090192001562,Journalism And Media Academy,1995-96,1995,,False,False
090192001562,Journalism And Media Academy,1996-97,1996,,False,False
090192001562,Journalism And Media Academy,1997-98,1997,,False,False
090192001562,Journalism And Media Academy,1998-99,1998,,False,False
090192001562,Journalism And Media Academy,1999-00,1999,,False,False
090192001562,Journalism And Media Academy,2000-01,2000,,False,False
090192001562,Journalism And Media Academy,2001-02,2001,,False,False
090192001562,Journalism And Media Academy,2002-03,2002,,False,False
090192001562,Journalism And Media Academy,2003-04,2003,,False,False
090192001562,Journalism And Media Academy,2004-05,2004,,False,False
090192001562,Journalism And Media Academy,2005-06,2005,,False,False
090192001562,Journalism And Media Academy,2006-07,2006,,False,False
090192001562,Journalism And Media Academy,2007-08,2007,,False,False
090192001562,Journalism And Media Academy,2008-09,2008,,False,False
090192001562,Journalism And Media Academy,2009-10,2009,166.0,False,False
090192001562,Journalism And Media Academy,2010-11,2010,232.0,False,False
090192001562,Journalism And Media Academy,2011-12,2011,317.0,False,False
090192001562,Journalism And Media Academy,2012-13,2012,195.0,False,False
090192001562,Journalism And Media Academy,2013-14,2013,201.0,False,False
090192001562,Journalism And Media Academy,2014-15,2014,190.0,False,False
090192001562,Journalism And Media Academy,2015-16,2015,207.0,False,False
090192001562,Journalism And Media Academy,2016-17,2016,190.0,False,False
090192001562,Journalism And Media Academy,2017-18,2017,211.0,False,False
090192001562,Journalism And Media Academy,2018-19,2018,170.0,False,False
090192001562,Journalism And Media Academy,2019-20,2019,,False,False
090192001562,Journalism And Media Academy,2020-21,2020,,False,False
090192001562,Journalism And Media Academy,2021-22,2021,,False,False
090192001562,Journalism And Media Academy,2022-23,2022,,False,False
090192001562,Journalism And Media Academy,2023-24,2023,,False,False
090192001562,Journalism And Media Academy,2024-25,2024,,False,False
090192000368,Kennelly School,1986-87,1986,578.0,False,True
090192000368,Kennelly School,1987-88,1987,604.0,False,True
090192000368,Kennelly School,1988-89,1988,617.0,False,True
090192000368,Kennelly School,1989-90,1989,632.0,False,True
090192000368,Kennelly School,1990-91,1990,609.0,False,True
090192000368,Kennelly School,1991-92,1991,671.0,False,True
090192000368,Kennelly School,1992-93,1992,658.0,False,True
090192000368,Kennelly School,1993-94,1993,723.0,False,True
090192000368,Kennelly School,1994-95,1994,751.0,False,True
090192000368,Kennelly School,1995-96,1995,824.0,False,True
090192000368,Kennelly School,1996-97,1996,832.0,False,True
090192000368,Kennelly School,1997-98,1997,887.0,False,True
090192000368,Kennelly School,1998-99,1998,911.0,False,True
090192000368,Kennelly School,1999-00,1999,886.0,False,True
090192000368,Kennelly School,2000-01,2000,944.0,False,True
090192000368,Kennelly School,2001-02,2001,996.0,False,True
090192000368,Kennelly School,2002-03,2002,867.0,False,True
090192000368,Kennelly School,2003-04,2003,773.0,False,True
090192000368,Kennelly School,2004-05,2004,817.0,False,True
090192000368,Kennelly School,2005-06,2005,821.0,False,True
090192000368,Kennelly School,2006-07,2006,830.0,False,True
090192000368,Kennelly School,2007-08,2007,809.0,False,True
090192000368,Kennelly School,2008-09,2008,799.0,False,True
090192000368,Kennelly School,2009-10,2009,795.0,False,True
090192000368,Kennelly School,2010-11,2010,783.0,False,True
090192000368,Kennelly School,2011-12,2011,799.0,False,True
090192000368,Kennelly School,2012-13,2012,703.0,False,True
090192000368,Kennelly School,2013-14,2013,658.0,False,True
090192000368,Kennelly School,2014-15,2014,621.0,False,True
090192000368,Kennelly School,2015-16,2015,571.0,False,True
090192000368,Kennelly School,2016-17,2016,558.0,False,True
090192000368,Kennelly School,2017-18,2017,534.0,False,True
090192000368,Kennelly School,2018-19,2018,626.0,False,True
090192000368,Kennelly School,2019-20,2019,644.0,False,True
090192000368,Kennelly School,2020-21,2020,605.0,False,True
090192000368,Kennelly School,2021-22,2021,579.0,False,True
090192000368,Kennelly School,2022-23,2022,598.0,False,True
090192000368,Kennelly School,2023-24,2023,650.0,False,True
090192000368,Kennelly School,2024-25,2024,628.0,False,True
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1986-87,1986,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1987-88,1987,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1988-89,1988,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1989-90,1989,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1990-91,1990,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1991-92,1991,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1992-93,1992,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1993-94,1993,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1994-95,1994,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1995-96,1995,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1996-97,1996,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1997-98,1997,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1998-99,1998,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,1999-00,1999,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2000-01,2000,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2001-02,2001,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2002-03,2002,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2003-04,2003,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2004-05,2004,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2005-06,2005,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2006-07,2006,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2007-08,2007,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2008-09,2008,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2009-10,2009,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2010-11,2010,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2011-12,2011,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2012-13,2012,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2013-14,2013,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2014-15,2014,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2015-16,2015,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2016-17,2016,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2017-18,2017,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2018-19,2018,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2019-20,2019,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2020-21,2020,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2021-22,2021,,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2022-23,2022,140.0,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2023-24,2023,118.0,False,False
090192011232,Kinsella Magnet School Of Performing Arts: High School Campu,2024-25,2024,110.0,False,False
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1986-87,1986,650.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1987-88,1987,638.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1988-89,1988,687.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1989-90,1989,624.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1990-91,1990,715.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1991-92,1991,708.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1992-93,1992,658.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1993-94,1993,681.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1994-95,1994,567.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1995-96,1995,549.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1996-97,1996,582.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1997-98,1997,508.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1998-99,1998,537.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,1999-00,1999,511.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2000-01,2000,506.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2001-02,2001,463.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2002-03,2002,487.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2003-04,2003,446.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2004-05,2004,384.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2005-06,2005,425.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2006-07,2006,489.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2007-08,2007,517.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2008-09,2008,569.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2009-10,2009,618.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2010-11,2010,663.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2011-12,2011,690.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2012-13,2012,760.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2013-14,2013,819.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2014-15,2014,884.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2015-16,2015,910.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2016-17,2016,913.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2017-18,2017,884.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2018-19,2018,833.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2019-20,2019,711.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2020-21,2020,712.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2021-22,2021,652.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2022-23,2022,465.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2023-24,2023,436.0,False,True
090192000370,Kinsella Magnet School Of Performing Arts: Pk-8 Campus,2024-25,2024,435.0,False,True
090192000997,Little Owls Learning Center,1986-87,1986,,False,False
090192000997,Little Owls Learning Center,1987-88,1987,,False,False
090192000997,Little Owls Learning Center,1988-89,1988,,False,False
090192000997,Little Owls Learning Center,1989-90,1989,,False,False
090192000997,Little Owls Learning Center,1990-91,1990,,False,False
090192000997,Little Owls Learning Center,1991-92,1991,,False,False
090192000997,Little Owls Learning Center,1992-93,1992,,False,False
090192000997,Little Owls Learning Center,1993-94,1993,,False,False
090192000997,Little Owls Learning Center,1994-95,1994,,False,False
090192000997,Little Owls Learning Center,1995-96,1995,,False,False
090192000997,Little Owls Learning Center,1996-97,1996,,False,False
090192000997,Little Owls Learning Center,1997-98,1997,,False,False
090192000997,Little Owls Learning Center,1998-99,1998,,False,False
090192000997,Little Owls Learning Center,1999-00,1999,23.0,False,False
090192000997,Little Owls Learning Center,2000-01,2000,16.0,False,False
090192000997,Little Owls Learning Center,2001-02,2001,12.0,False,False
090192000997,Little Owls Learning Center,2002-03,2002,7.0,False,False
090192000997,Little Owls Learning Center,2003-04,2003,9.0,False,False
090192000997,Little Owls Learning Center,2004-05,2004,8.0,True,False
090192000997,Little Owls Learning Center,2005-06,2005,8.0,True,False
090192000997,Little Owls Learning Center,2006-07,2006,6.0,False,False
090192000997,Little Owls Learning Center,2007-08,2007,12.0,False,False
090192000997,Little Owls Learning Center,2008-09,2008,17.0,False,False
090192000997,Little Owls Learning Center,2009-10,2009,,False,False
090192000997,Little Owls Learning Center,2010-11,2010,,False,False
090192000997,Little Owls Learning Center,2011-12,2011,,False,False
090192000997,Little Owls Learning Center,2012-13,2012,,False,False
090192000997,Little Owls Learning Center,2013-14,2013,,False,False
090192000997,Little Owls Learning Center,2014-15,2014,,False,False
090192000997,Little Owls Learning Center,2015-16,2015,,False,False
090192000997,Little Owls Learning Center,2016-17,2016,,False,False
090192000997,Little Owls Learning Center,2017-18,2017,,False,False
090192000997,Little Owls Learning Center,2018-19,2018,,False,False
090192000997,Little Owls Learning Center,2019-20,2019,,False,False
090192000997,Little Owls Learning Center,2020-21,2020,,False,False
090192000997,Little Owls Learning Center,2021-22,2021,,False,False
090192000997,Little Owls Learning Center,2022-23,2022,,False,False
090192000997,Little Owls Learning Center,2023-24,2023,,False,False
090192000997,Little Owls Learning Center,2024-25,2024,,False,False
090192000364,M. D. Fox School,1986-87,1986,1211.0,False,True
090192000364,M. D. Fox School,1987-88,1987,1235.0,False,True
090192000364,M. D. Fox School,1988-89,1988,1231.0,False,True
090192000364,M. D. Fox School,1989-90,1989,1251.0,False,True
090192000364,M. D. Fox School,1990-91,1990,1370.0,False,True
090192000364,M. D. Fox School,1991-92,1991,1017.0,False,True
090192000364,M. D. Fox School,1992-93,1992,1059.0,False,True
090192000364,M. D. Fox School,1993-94,1993,1184.0,False,True
090192000364,M. D. Fox School,1994-95,1994,1139.0,False,True
090192000364,M. D. Fox School,1995-96,1995,1138.0,False,True
090192000364,M. D. Fox School,1996-97,1996,974.0,False,True
090192000364,M. D. Fox School,1997-98,1997,966.0,False,True
090192000364,M. D. Fox School,1998-99,1998,1024.0,False,True
090192000364,M. D. Fox School,1999-00,1999,1018.0,False,True
090192000364,M. D. Fox School,2000-01,2000,1010.0,False,True
090192000364,M. D. Fox School,2001-02,2001,1069.0,False,True
090192000364,M. D. Fox School,2002-03,2002,1010.0,False,True
090192000364,M. D. Fox School,2003-04,2003,893.0,False,True
090192000364,M. D. Fox School,2004-05,2004,866.0,False,True
090192000364,M. D. Fox School,2005-06,2005,925.0,False,True
090192000364,M. D. Fox School,2006-07,2006,830.0,False,True
090192000364,M. D. Fox School,2007-08,2007,824.0,False,True
090192000364,M. D. Fox School,2008-09,2008,783.0,False,True
090192000364,M. D. Fox School,2009-10,2009,801.0,False,True
090192000364,M. D. Fox School,2010-11,2010,848.0,False,True
090192000364,M. D. Fox School,2011-12,2011,688.0,True,True
090192000364,M. D. Fox School,2012-13,2012,533.0,False,True
090192000364,M. D. Fox School,2013-14,2013,569.0,False,True
090192000364,M. D. Fox School,2014-15,2014,602.0,False,True
090192000364,M. D. Fox School,2015-16,2015,621.0,False,True
090192000364,M. D. Fox School,2016-17,2016,647.0,False,True
090192000364,M. D. Fox School,2017-18,2017,610.0,False,True
090192000364,M. D. Fox School,2018-19,2018,592.0,False,True
090192000364,M. D. Fox School,2019-20,2019,583.0,False,True
090192000364,M. D. Fox School,2020-21,2020,525.0,False,True
090192000364,M. D. Fox School,2021-22,2021,504.0,False,True
090192000364,M. D. Fox School,2022-23,2022,493.0,False,True
090192000364,M. D. Fox School,2023-24,2023,531.0,False,True
090192000364,M. D. Fox School,2024-25,2024,562.0,False,True
090192000369,M. L. King Jr. Middle School,1986-87,1986,1126.0,False,True
090192000369,M. L. King Jr. Middle School,1987-88,1987,1159.0,False,True
090192000369,M. L. King Jr. Middle School,1988-89,1988,1115.0,False,True
090192000369,M. L. King Jr. Middle School,1989-90,1989,1140.0,False,True
090192000369,M. L. King Jr. Middle School,1990-91,1990,1137.0,False,True
090192000369,M. L. King Jr. Middle School,1991-92,1991,1082.0,False,True
090192000369,M. L. King Jr. Middle School,1992-93,1992,1060.0,False,True
090192000369,M. L. King Jr. Middle School,1993-94,1993,919.0,False,True
090192000369,M. L. King Jr. Middle School,1994-95,1994,822.0,False,True
090192000369,M. L. King Jr. Middle School,1995-96,1995,800.0,False,True
090192000369,M. L. King Jr. Middle School,1996-97,1996,791.0,False,True
090192000369,M. L. King Jr. Middle School,1997-98,1997,758.0,False,True
090192000369,M. L. King Jr. Middle School,1998-99,1998,663.0,False,True
090192000369,M. L. King Jr. Middle School,1999-00,1999,781.0,False,True
090192000369,M. L. King Jr. Middle School,2000-01,2000,759.0,False,True
090192000369,M. L. King Jr. Middle School,2001-02,2001,732.0,False,True
090192000369,M. L. King Jr. Middle School,2002-03,2002,755.0,False,True
090192000369,M. L. King Jr. Middle School,2003-04,2003,771.0,False,True
090192000369,M. L. King Jr. Middle School,2004-05,2004,729.0,False,True
090192000369,M. L. King Jr. Middle School,2005-06,2005,792.0,False,True
090192000369,M. L. King Jr. Middle School,2006-07,2006,665.0,False,True
090192000369,M. L. King Jr. Middle School,2007-08,2007,600.0,False,True
090192000369,M. L. King Jr. Middle School,2008-09,2008,522.0,False,True
090192000369,M. L. King Jr. Middle School,2009-10,2009,513.0,False,True
